ecg,gsr,temp,hr,spo2,timest,second
1.9306,0.4985,31.28,0,0,359624,57.066
1.9306,0.4985,31.33,0,0,359627,57.069
1.9208,0.5034,31.28,0,0,359630,57.072
1.9062,0.4985,31.28,0,0,359634,57.075
1.8817,0.4985,31.3,0,0,359638,57.078
1.8622,0.4985,31.28,0,0,359641,57.081
1.8475,0.4985,31.28,0,0,359644,57.084
1.8231,0.4985,31.15,0,0,359647,57.087
1.7986,0.4936,31.28,0,0,359651,57.09
1.7742,0.4985,31.28,0,0,359654,57.093
1.7644,0.4985,31.25,0,0,359657,57.096
1.7546,0.5034,31.28,0,0,359660,57.099
1.7449,0.4936,31.28,0,0,359663,57.102
1.74,0.4985,31.28,0,0,359667,57.105
1.7351,0.4985,31.28,0,0,359670,57.108
1.74,0.4985,31.28,0,0,359673,57.111
1.7351,0.4985,31.07,0,0,359676,57.114
1.74,0.4985,31.28,0,0,359680,57.117
1.7449,0.4839,31.28,0,0,359684,57.12
1.7449,0.4985,31.28,0,0,359687,57.123
1.7449,0.5132,31.28,0,0,359690,57.126
1.7498,0.4985,31.3,0,0,359693,57.129
1.7449,0.4985,31.3,0,0,359696,57.132
1.7253,0.4936,31.25,0,0,359700,57.135
1.6813,0.4936,31.3,0,0,359703,57.138
1.608,0.4985,31.3,0,0,359706,57.141
1.5689,0.4985,31.3,0,0,359709,57.144
1.5934,0.4985,31.28,0,0,359712,57.147
1.7107,0.4936,31.28,0,0,359716,57.15
1.9208,0.4985,31.28,0,0,359719,57.153
2.2532,0.4936,31.28,0,0,359723,57.156
2.7468,0.4839,31.28,0,0,359726,57.159
3.392,0.4985,31.3,0,0,359729,57.162
4.0469,0.4936,31.3,0,0,359733,57.165
4.4282,0.4985,31.28,0,0,359736,57.168
4.3646,0.4936,31.3,0,0,359739,57.171
3.8905,0.4985,31.3,0,0,359742,57.174
3.2649,0.4985,31.3,0,0,359745,57.177
2.6979,0.4985,31.25,0,0,359749,57.18
2.2434,0.4985,31.28,0,0,359752,57.183
1.9013,0.4985,31.3,0,0,359755,57.186
1.6569,0.4936,31.17,0,0,359758,57.189
1.5054,0.4985,31.28,0,0,359761,57.192
1.4272,0.4985,31.3,0,0,359766,57.195
1.393,0.4936,31.3,0,0,359769,57.198
1.3832,0.4936,31.28,0,0,359772,57.201
1.3978,0.4936,31.3,0,0,359775,57.204
1.4125,0.4985,31.28,0,0,359778,57.207
1.4272,0.5083,31.28,0,0,359782,57.21
1.4516,0.4936,31.28,0,0,359785,57.213
1.4614,0.4985,31.3,0,0,359788,57.216
1.4761,0.523,31.28,0,0,359791,57.219
1.52,0.4985,31.3,0,0,359794,57.222
1.5054,0.4985,31.28,0,0,359798,57.225
1.52,0.4985,31.25,0,0,359801,57.228
1.5396,0.4985,31.28,0,0,359804,57.231
1.564,0.4985,31.28,0,0,359808,57.234
1.5787,0.4936,31.28,0,0,359811,57.237
1.6031,0.5132,31.28,0,0,359815,57.24
1.6227,0.4839,31.28,0,0,359818,57.243
1.6373,0.4985,31.3,0,0,359821,57.246
1.6618,0.4985,31.28,0,0,359824,57.249
1.6862,0.4985,31.3,0,0,359827,57.252
1.696,0.4985,31.3,0,0,359831,57.255
1.7155,0.4936,31.25,0,0,359834,57.258
1.7302,0.4839,31.25,0,0,359837,57.261
1.74,0.4936,31.3,0,0,359840,57.264
1.7546,0.4985,31.3,0,0,359843,57.267
1.7693,0.5181,31.28,0,0,359847,57.27
1.7889,0.4985,31.28,0,0,359851,57.273
1.8035,0.4985,31.25,0,0,359854,57.276
1.8182,0.4888,31.28,0,0,359857,57.279
1.8622,0.4985,31.28,0,0,359860,57.282
1.8573,0.4985,31.28,0,0,359864,57.285
1.8622,0.523,31.28,0,0,359867,57.288
1.8817,0.4985,31.28,0,0,359870,57.291
1.8964,0.4985,31.3,0,0,359873,57.294
1.9062,0.523,31.28,0,0,359876,57.297
1.9453,0.4839,31.28,0,0,359880,57.3
1.9404,0.4985,31.28,0,0,359883,57.303
1.9501,0.4985,31.28,0,0,359886,57.306
1.999,0.4839,31.3,0,0,359889,57.309
1.9795,0.4985,31.28,0,0,359892,57.312
1.9941,0.4985,31.15,0,0,359897,57.315
2.0088,0.5034,31.28,0,0,359900,57.318
2.0137,0.4985,31.28,0,0,359903,57.321
2.0332,0.4936,31.28,0,0,359906,57.324
2.043,0.4985,31.17,0,0,359909,57.327
2.0577,0.5181,31.28,0,0,359913,57.33
2.0674,0.4839,31.28,0,0,359916,57.333
2.0772,0.4985,31.28,0,0,359919,57.336
2.0919,0.4985,31.28,0,0,359922,57.339
2.1017,0.4985,31.28,0,0,359925,57.342
2.1065,0.4839,31.28,0,0,359929,57.345
2.1261,0.4985,31.28,0,0,359932,57.348
2.131,0.4985,31.3,0,0,359936,57.351
2.131,0.4985,31.28,0,0,359939,57.354
2.131,0.4985,31.3,0,0,359942,57.357
2.1261,0.4985,31.3,0,0,359946,57.36
2.131,0.4985,31.28,0,0,359949,57.363
2.1261,0.4985,31.3,0,0,359952,57.366
2.1212,0.4936,31.3,0,0,359955,57.369
2.1212,0.4985,31.28,0,0,359958,57.372
2.1163,0.4936,31.3,0,0,359962,57.375
2.1114,0.4985,31.28,0,0,359965,57.378
2.1017,0.4936,31.3,0,0,359968,57.381
2.1065,0.4985,31.28,0,0,359971,57.384
2.0821,0.4936,31.3,0,0,359974,57.387
2.0626,0.4985,31.3,0,0,359979,57.39
2.0381,0.4985,31.25,0,0,359982,57.393
2.0039,0.4985,31.3,0,0,359985,57.396
2.0039,0.4936,31.28,0,0,359988,57.399
1.9355,0.4985,31.3,0,0,359991,57.402
1.8915,0.4985,31.3,0,0,359995,57.405
1.8475,0.4985,31.28,0,0,359998,57.408
1.8133,0.4936,31.3,0,0,360001,57.411
1.7644,0.4985,31.3,0,0,360004,57.414
1.7253,0.4985,31.3,0,0,360007,57.417
1.6862,0.4985,31.28,0,0,360010,57.42
1.652,0.4985,31.28,0,0,360014,57.423
1.6227,0.4985,31.28,0,0,360017,57.426
1.5836,0.523,31.28,0,0,360020,57.429
1.5494,0.4936,31.3,0,0,360024,57.432
1.5396,0.4985,31.3,0,0,360027,57.435
1.52,0.4985,31.25,0,0,360031,57.438
1.5054,0.4985,31.3,0,0,360034,57.441
1.5005,0.4936,31.3,0,0,360037,57.444
1.4956,0.4839,31.3,0,0,360040,57.447
1.5005,0.4936,31.3,0,0,360043,57.45
1.5103,0.4985,31.3,0,0,360047,57.453
1.5249,0.4985,31.28,0,0,360050,57.456
1.5298,0.4936,31.3,0,0,360053,57.459
1.5445,0.4985,31.3,0,0,360056,57.462
1.5543,0.4985,31.3,0,0,360059,57.465
1.564,0.523,31.28,0,0,360064,57.468
1.5934,0.4985,31.3,0,0,360067,57.471
1.5934,0.4985,31.3,0,0,360070,57.474
1.6031,0.4985,31.28,0,0,360073,57.477
1.6129,0.523,31.28,0,0,360076,57.48
1.6227,0.4936,31.3,0,0,360080,57.483
1.6422,0.4985,31.25,0,0,360083,57.486
1.652,0.4936,31.28,0,0,360086,57.489
1.6618,0.4985,31.3,0,0,360089,57.492
1.6716,0.4936,31.3,0,0,360092,57.495
1.6764,0.4985,31.3,0,0,360096,57.498
1.7155,0.4985,31.28,0,0,360099,57.501
1.6911,0.4936,31.3,0,0,360102,57.504
1.696,0.4985,31.28,0,0,360105,57.507
1.7302,0.4985,31.25,0,0,360109,57.51
1.7058,0.4985,31.3,0,0,360113,57.513
1.7058,0.4985,31.3,0,0,360116,57.516
1.7107,0.4936,31.28,0,0,360119,57.519
1.7302,0.4985,31.28,0,0,360122,57.522
1.7155,0.4985,31.3,0,0,360125,57.525
1.7204,0.4985,31.28,0,0,360129,57.528
1.7204,0.4985,31.3,0,0,360132,57.531
1.7204,0.4985,31.3,0,0,360135,57.534
1.7204,0.4985,31.3,0,0,360138,57.537
1.7155,0.4985,31.33,0,0,360141,57.54
1.7155,0.4936,31.3,0,0,360145,57.543
1.7155,0.4985,31.3,0,0,360148,57.546
1.7155,0.4936,31.33,0,0,360152,57.549
1.7155,0.4936,31.28,0,0,360155,57.552
1.7155,0.4985,31.28,0,0,360158,57.555
1.7107,0.523,31.28,0,0,360162,57.558
1.7351,0.4839,31.28,0,0,360165,57.561
1.7107,0.4985,31.28,0,0,360168,57.564
1.7058,0.4985,31.28,0,0,360171,57.567
1.7058,0.4985,31.28,0,0,360174,57.57
1.7107,0.4936,31.3,0,0,360178,57.573
1.7107,0.4985,31.07,0,0,360181,57.576
1.7107,0.4936,31.28,0,0,360184,57.579
1.7155,0.4936,31.28,0,0,360187,57.582
1.7204,0.4985,31.28,0,0,360190,57.585
1.7253,0.5034,31.28,0,0,360195,57.588
1.7302,0.4936,31.3,0,0,360198,57.591
1.7302,0.4936,31.3,0,0,360201,57.594
1.7302,0.4985,31.28,0,0,360204,57.597
1.7351,0.4985,31.28,0,0,360207,57.6
1.7351,0.4985,31.28,0,0,360211,57.603
1.74,0.5034,31.28,0,0,360214,57.606
1.7449,0.4985,31.28,0,0,360217,57.609
1.7498,0.4936,31.28,0,0,360220,57.612
1.7498,0.4985,31.3,0,0,360223,57.615
1.7546,0.4936,31.28,0,0,360227,57.618
1.7595,0.4839,31.28,0,0,360230,57.621
1.7693,0.4985,31.33,0,0,360233,57.624
1.7742,0.4985,31.28,0,0,360237,57.627
1.7693,0.4936,31.28,0,0,360240,57.63
1.784,0.4936,31.3,0,0,360244,57.633
1.784,0.4985,31.3,0,0,360247,57.636
1.784,0.4985,31.28,0,0,360250,57.639
1.784,0.4985,31.3,0,0,360253,57.642
1.784,0.4985,31.3,0,0,360256,57.645
1.7889,0.4985,31.28,0,0,360260,57.648
1.8182,0.4985,31.28,0,0,360263,57.651
1.8231,0.4985,31.3,0,0,360266,57.654
1.8524,0.4985,31.28,0,0,360269,57.657
1.8817,0.4936,31.28,0,0,360272,57.66
1.9013,0.4936,31.28,0,0,360276,57.663
1.9159,0.4936,31.25,0,0,360280,57.666
1.9208,0.4936,31.28,0,0,360283,57.669
1.9208,0.4985,31.28,0,0,360286,57.672
1.9062,0.4985,31.3,0,0,360289,57.675
1.8915,0.4985,31.28,0,0,360293,57.678
1.8866,0.4985,31.28,0,0,360296,57.681
1.8671,0.4985,31.3,0,0,360299,57.684
1.8524,0.4985,31.28,0,0,360302,57.687
1.8328,0.4839,31.28,0,0,360305,57.69
1.8133,0.4936,31.3,0,0,360309,57.693
1.7986,0.4985,31.28,0,0,360312,57.696
1.7986,0.4985,31.28,0,0,360315,57.699
1.7693,0.4985,31.3,0,0,360318,57.702
1.7595,0.4985,31.28,0,0,360322,57.705
1.7546,0.5034,31.28,0,0,360326,57.708
1.7546,0.4985,31.28,0,0,360329,57.711
1.7546,0.4985,31.15,0,0,360332,57.714
1.7595,0.4985,31.28,0,0,360335,57.717
1.7595,0.4985,31.28,0,0,360338,57.72
1.7595,0.4985,31.25,0,0,360342,57.723
1.7595,0.4985,31.28,0,0,360345,57.726
1.7693,0.4936,31.3,0,0,360348,57.729
1.7693,0.4888,31.22,0,0,360351,57.732
1.7644,0.5034,31.28,0,0,360354,57.735
1.7644,0.4839,31.3,0,0,360358,57.738
1.6862,0.5034,31.3,0,0,360361,57.741
1.6227,0.4985,31.09,0,0,360365,57.744
1.5836,0.5034,31.28,0,0,360368,57.747
1.6178,0.4985,31.3,0,0,360371,57.75
1.7351,0.4936,31.3,0,0,360375,57.753
1.955,0.4985,31.28,0,0,360378,57.756
2.2972,0.4985,31.3,0,0,360381,57.759
2.8104,0.4985,31.3,0,0,360384,57.762
3.5093,0.4985,31.3,0,0,360387,57.765
4.1349,0.4985,31.28,0,0,360391,57.768
4.521,0.4985,31.28,0,0,360394,57.771
4.4428,0.4985,31.28,0,0,360397,57.774
3.9638,0.4985,31.3,0,0,360400,57.777
3.3431,0.4985,31.3,0,0,360403,57.78
2.7713,0.4985,31.28,0,0,360408,57.783
2.3021,0.4985,31.28,0,0,360411,57.786
1.9453,0.5034,31.28,0,0,360414,57.789
1.7107,0.4936,31.28,0,0,360417,57.792
1.5543,0.4985,31.28,0,0,360420,57.795
1.4761,0.5034,31.28,0,0,360424,57.798
1.437,0.4936,31.25,0,0,360427,57.801
1.4223,0.4985,31.28,0,0,360430,57.804
1.4223,0.5279,31.28,0,0,360433,57.807
1.4272,0.4936,31.28,0,0,360436,57.81
1.4418,0.4985,31.28,0,0,360440,57.813
1.4516,0.4985,31.28,0,0,360443,57.816
1.4663,0.4985,31.28,0,0,360446,57.819
1.4761,0.4985,31.28,0,0,360450,57.822
1.4956,0.4839,31.28,0,0,360454,57.825
1.5103,0.4985,31.28,0,0,360457,57.828
1.5249,0.4985,31.28,0,0,360460,57.831
1.5543,0.4936,31.28,0,0,360463,57.834
1.564,0.4985,31.28,0,0,360466,57.837
1.5836,0.5034,31.28,0,0,360470,57.84
1.5934,0.4839,31.28,0,0,360473,57.843
1.6129,0.4936,31.12,0,0,360476,57.846
1.6276,0.523,31.28,0,0,360479,57.849
1.6422,0.4936,31.28,0,0,360482,57.852
1.6569,0.4985,31.28,0,0,360486,57.855
1.6716,0.4985,31.3,0,0,360489,57.858
1.6911,0.4985,31.28,0,0,360493,57.861
1.7155,0.4936,31.25,0,0,360496,57.864
1.7302,0.4936,31.28,0,0,360499,57.867
1.7449,0.4888,31.28,0,0,360503,57.87
1.7595,0.4985,31.3,0,0,360506,57.873
1.7742,0.4985,31.28,0,0,360509,57.876
1.784,0.4985,31.3,0,0,360512,57.879
1.8084,0.4985,31.28,0,0,360515,57.882
1.8231,0.4985,31.28,0,0,360519,57.885
1.8377,0.4936,31.28,0,0,360522,57.888
1.8573,0.4985,31.28,0,0,360525,57.891
1.8671,0.4936,31.28,0,0,360528,57.894
1.8866,0.4936,31.28,0,0,360531,57.897
1.9013,0.4985,31.15,0,0,360536,57.9
1.9159,0.4985,31.28,0,0,360539,57.903
1.9355,0.4985,31.28,0,0,360542,57.906
1.9453,0.4985,31.25,0,0,360545,57.909
1.9648,0.5034,31.28,0,0,360548,57.912
1.9795,0.4985,31.28,0,0,360552,57.915
1.9892,0.4985,31.28,0,0,360555,57.918
2.0039,0.4985,31.28,0,0,360558,57.921
2.0186,0.4985,31.28,0,0,360561,57.924
2.0283,0.4936,31.28,0,0,360564,57.927
2.0381,0.4985,31.28,0,0,360568,57.93
2.0528,0.4985,31.28,0,0,360571,57.933
2.0674,0.4936,31.28,0,0,360574,57.936
2.0723,0.4985,31.28,0,0,360578,57.939
2.0821,0.4985,31.28,0,0,360581,57.942
2.0919,0.4985,31.3,0,0,360585,57.945
2.1017,0.4985,31.28,0,0,360588,57.948
2.1114,0.4985,31.28,0,0,360591,57.951
2.1163,0.4985,31.2,0,0,360594,57.954
2.1163,0.523,31.28,0,0,360597,57.957
2.1212,0.4985,31.28,0,0,360601,57.96
2.1163,0.4985,31.28,0,0,360604,57.963
2.1163,0.5181,31.28,0,0,360607,57.966
2.1114,0.4985,31.28,0,0,360610,57.969
2.1065,0.4985,31.28,0,0,360613,57.972
2.1017,0.4985,31.28,0,0,360617,57.975
2.0919,0.4936,31.28,0,0,360621,57.978
2.0821,0.4985,31.28,0,0,360624,57.981
2.0674,0.4936,31.22,0,0,360627,57.984
2.0626,0.4985,31.25,0,0,360630,57.987
2.0577,0.4985,31.28,0,0,360634,57.99
2.0332,0.4985,31.28,0,0,360637,57.993
2.0039,0.4985,31.28,0,0,360640,57.996
1.9746,0.4985,31.28,0,0,360643,57.999
1.9697,0.4936,31.28,0,0,360646,58.002
1.9013,0.4936,31.28,0,0,360650,58.005
1.8622,0.5279,31.28,0,0,360653,58.008
1.8377,0.4985,31.28,0,0,360656,58.011
1.7791,0.4985,31.28,0,0,360659,58.014
1.7351,0.4985,31.28,0,0,360663,58.017
1.7009,0.4985,31.28,0,0,360667,58.02
1.6667,0.4985,31.22,0,0,360670,58.023
1.6373,0.5034,31.28,0,0,360673,58.026
1.6178,0.4839,31.28,0,0,360676,58.029
1.5787,0.4985,31.28,0,0,360679,58.032
1.5591,0.5181,31.28,0,0,360683,58.035
1.5445,0.4985,31.3,0,0,360686,58.038
1.5298,0.4985,31.28,0,0,360689,58.041
1.52,0.5327,31.28,0,0,360692,58.044
1.5298,0.4936,31.28,0,0,360695,58.047
1.52,0.4936,31.28,0,0,360699,58.05
1.52,0.4985,31.28,0,0,360702,58.053
1.5298,0.4985,31.28,0,0,360706,58.056
1.5347,0.4985,31.28,0,0,360709,58.059
1.5494,0.4985,31.3,0,0,360712,58.062
1.5591,0.5083,31.25,0,0,360716,58.065
1.5689,0.4985,31.28,0,0,360719,58.068
1.5836,0.4985,31.28,0,0,360722,58.071
1.5982,0.4985,31.28,0,0,360725,58.074
1.6129,0.4985,31.28,0,0,360728,58.077
1.6276,0.4985,31.3,0,0,360732,58.08
1.6373,0.4985,31.28,0,0,360735,58.083
1.652,0.4985,31.28,0,0,360738,58.086
1.6618,0.4985,31.28,0,0,360741,58.089
1.6667,0.4985,31.3,0,0,360744,58.092
1.6716,0.5279,31.28,0,0,360749,58.095
1.6813,0.4936,31.28,0,0,360752,58.098
1.6813,0.4985,31.25,0,0,360755,58.101
1.6862,0.4936,31.28,0,0,360758,58.104
1.6911,0.4936,31.28,0,0,360761,58.107
1.6862,0.4985,31.25,0,0,360765,58.11
1.696,0.4936,31.28,0,0,360768,58.113
1.696,0.4985,31.28,0,0,360771,58.116
1.6911,0.4985,31.22,0,0,360774,58.119
1.6911,0.4985,31.28,0,0,360777,58.122
1.6911,0.4985,31.28,0,0,360781,58.125
1.6862,0.4985,31.17,0,0,360784,58.128
1.6862,0.4985,31.28,0,0,360787,58.131
1.6862,0.4936,31.28,0,0,360791,58.134
1.6911,0.4985,31.28,0,0,360794,58.137
1.6911,0.4985,31.28,0,0,360798,58.14
1.6862,0.4985,31.28,0,0,360801,58.143
1.6911,0.4985,31.3,0,0,360804,58.146
1.6911,0.4985,31.28,0,0,360807,58.149
1.6911,0.4985,31.28,0,0,360810,58.152
1.6911,0.4985,31.28,0,0,360814,58.155
1.6862,0.4936,31.28,0,0,360817,58.158
1.6911,0.4985,31.28,0,0,360820,58.161
1.6862,0.4985,31.28,0,0,360823,58.164
1.7058,0.4936,31.28,0,0,360826,58.167
1.6862,0.4985,31.28,0,0,360830,58.17
1.6862,0.4985,31.3,0,0,360834,58.173
1.6862,0.4985,31.28,0,0,360837,58.176
1.6911,0.4985,31.28,0,0,360840,58.179
1.6911,0.4985,31.22,0,0,360843,58.182
1.696,0.5034,31.28,0,0,360847,58.185
1.7009,0.4839,31.28,0,0,360850,58.188
1.696,0.4985,31.28,0,0,360853,58.191
1.7058,0.5034,31.28,0,0,360856,58.194
1.7058,0.4888,31.28,0,0,360859,58.197
1.7009,0.4985,31.28,0,0,360863,58.2
1.7058,0.4985,31.28,0,0,360866,58.203
1.7058,0.4985,31.25,0,0,360869,58.206
1.7107,0.4936,31.28,0,0,360872,58.209
1.7107,0.4985,31.28,0,0,360876,58.212
1.7107,0.4985,31.3,0,0,360880,58.215
1.7058,0.5083,31.28,0,0,360883,58.218
1.7107,0.4985,31.28,0,0,360886,58.221
1.7058,0.4985,31.28,0,0,360889,58.224
1.7107,0.4985,31.25,0,0,360892,58.227
1.7302,0.4985,31.28,0,0,360896,58.23
1.7058,0.4985,31.28,0,0,360899,58.233
1.7155,0.4985,31.2,0,0,360902,58.236
1.7155,0.4888,31.28,0,0,360905,58.239
1.7107,0.4985,31.28,0,0,360908,58.242
1.7253,0.4985,31.25,0,0,360912,58.245
1.7302,0.4936,31.28,0,0,360915,58.248
1.7351,0.4985,31.28,0,0,360919,58.251
1.7351,0.4985,31.25,0,0,360922,58.254
1.7351,0.4985,31.25,0,0,360925,58.257
1.74,0.4985,31.28,0,0,360929,58.26
1.74,0.4985,31.28,0,0,360932,58.263
1.7449,0.4936,31.25,0,0,360935,58.266
1.784,0.5083,31.28,0,0,360938,58.269
1.7693,0.4985,31.28,0,0,360941,58.272
1.8035,0.4936,31.25,0,0,360945,58.275
1.8328,0.5181,31.28,0,0,360948,58.278
1.8573,0.4985,31.28,0,0,360951,58.281
1.8719,0.4985,31.25,0,0,360954,58.284
1.8768,0.4985,31.28,0,0,360957,58.287
1.8768,0.4985,31.28,0,0,360962,58.29
1.8573,0.4985,31.33,0,0,360965,58.293
1.8426,0.4985,31.28,0,0,360968,58.296
1.8231,0.4985,31.28,0,0,360971,58.299
1.8084,0.4985,31.28,0,0,360975,58.302
1.784,0.5034,31.28,0,0,360978,58.305
1.7595,0.4936,31.28,0,0,360981,58.308
1.7351,0.4985,31.3,0,0,360984,58.311
1.7155,0.5034,31.28,0,0,360987,58.314
1.7107,0.4985,31.28,0,0,360990,58.317
1.696,0.4985,31.3,0,0,360994,58.32
1.6911,0.4985,31.22,0,0,360997,58.323
1.6862,0.4936,31.28,0,0,361000,58.326
1.6813,0.4985,31.28,0,0,361004,58.329
1.6813,0.4985,31.07,0,0,361008,58.332
1.6813,0.4985,31.28,0,0,361011,58.335
1.6813,0.4985,31.28,0,0,361014,58.338
1.6813,0.4985,31.28,0,0,361017,58.341
1.6813,0.4936,31.28,0,0,361020,58.344
1.6862,0.4985,31.28,0,0,361024,58.347
1.6813,0.5034,31.28,0,0,361027,58.35
1.6764,0.4936,31.28,0,0,361030,58.353
1.6471,0.4985,31.28,0,0,361033,58.356
1.5934,0.4985,31.28,0,0,361036,58.359
1.5249,0.4985,31.28,0,0,361040,58.362
1.4907,0.4985,31.3,0,0,361043,58.365
1.5396,0.4985,31.04,0,0,361047,58.368
1.6764,0.523,31.28,0,0,361050,58.371
1.9159,0.4936,31.28,0,0,361053,58.374
2.2825,0.4985,31.07,0,0,361057,58.377
2.8348,0.4985,31.28,0,0,361060,58.38
3.5924,0.4936,31.28,0,0,361063,58.383
4.1887,0.4985,31.25,0,0,361066,58.386
4.5259,0.5132,31.28,0,0,361069,58.389
4.4721,0.4839,31.28,0,0,361073,58.392
4.0225,0.4985,31.28,0,0,361076,58.395
3.4018,0.4985,31.22,0,0,361079,58.398
2.8055,0.4985,31.28,0,0,361082,58.401
2.3069,0.4985,31.28,0,0,361085,58.404
1.9355,0.4936,31.17,0,0,361090,58.407
1.6813,0.5034,31.28,0,0,361093,58.41
1.52,0.4936,31.3,0,0,361096,58.413
1.4125,0.4985,31.28,0,0,361099,58.416
1.349,0.5327,31.28,0,0,361102,58.419
1.3001,0.4985,31.28,0,0,361106,58.422
1.2903,0.4936,31.3,0,0,361109,58.425
1.2805,0.4936,31.28,0,0,361112,58.428
1.2854,0.4888,31.28,0,0,361115,58.431
1.2854,0.4985,31.28,0,0,361118,58.434
1.2805,0.4936,31.3,0,0,361122,58.437
1.2854,0.5034,31.3,0,0,361125,58.44
1.3001,0.4936,31.3,0,0,361128,58.443
1.305,0.4985,31.3,0,0,361132,58.446
1.3245,0.4936,31.2,0,0,361135,58.449
1.3441,0.4985,31.28,0,0,361139,58.452
1.3539,0.4985,31.3,0,0,361142,58.455
1.3734,0.4985,31.28,0,0,361145,58.458
1.393,0.4985,31.28,0,0,361148,58.461
1.4174,0.4985,31.28,0,0,361151,58.464
1.4321,0.4936,31.33,0,0,361155,58.467
1.4467,0.4936,31.28,0,0,361158,58.47
1.4614,0.4985,31.3,0,0,361161,58.473
1.4809,0.4985,31.33,0,0,361164,58.476
1.5005,0.5034,31.28,0,0,361167,58.479
1.5249,0.4985,31.3,0,0,361171,58.482
1.5396,0.4936,31.3,0,0,361175,58.485
1.5543,0.4985,31.25,0,0,361178,58.488
1.5934,0.4936,31.3,0,0,361181,58.491
1.5836,0.4985,31.28,0,0,361184,58.494
1.6031,0.4936,31.28,0,0,361188,58.497
1.6178,0.4839,31.3,0,0,361191,58.5
1.6373,0.4985,31.3,0,0,361194,58.503
1.652,0.4985,31.33,0,0,361197,58.506
1.6667,0.5132,31.28,0,0,361200,58.509
1.6813,0.4985,31.28,0,0,361204,58.512
1.696,0.4985,31.07,0,0,361207,58.515
1.7107,0.4888,31.28,0,0,361210,58.518
1.7204,0.4936,31.28,0,0,361213,58.521
1.7351,0.4936,31.3,0,0,361217,58.524
1.7595,0.4985,31.28,0,0,361221,58.527
1.7693,0.4936,31.28,0,0,361224,58.53
1.7937,0.4936,31.28,0,0,361227,58.533
1.8084,0.4936,31.28,0,0,361230,58.536
1.8524,0.4985,31.28,0,0,361233,58.539
1.8377,0.4985,31.3,0,0,361237,58.542
1.8475,0.4985,31.28,0,0,361240,58.545
1.8671,0.4936,31.28,0,0,361243,58.548
1.8768,0.4936,31.07,0,0,361246,58.551
1.8817,0.4985,31.12,0,0,361249,58.554
1.8964,0.4936,31.28,0,0,361253,58.557
1.9013,0.4985,31.28,0,0,361256,58.56
1.9159,0.4985,31.09,0,0,361260,58.563
1.9208,0.523,31.28,0,0,361263,58.566
1.9306,0.4985,31.28,0,0,361266,58.569
1.9306,0.4985,31.3,0,0,361270,58.572
1.9355,0.4985,31.28,0,0,361273,58.575
1.9599,0.4936,31.28,0,0,361276,58.578
1.9306,0.4985,31.3,0,0,361279,58.581
1.9257,0.4985,31.28,0,0,361282,58.584
1.9208,0.4936,31.28,0,0,361286,58.587
1.9208,0.4985,31.28,0,0,361289,58.59
1.911,0.4985,31.3,0,0,361292,58.593
1.9062,0.4985,31.07,0,0,361295,58.596
1.8964,0.5034,31.28,0,0,361298,58.599
1.8817,0.4985,31.28,0,0,361303,58.602
1.8768,0.4936,31.22,0,0,361306,58.605
1.8622,0.5132,31.28,0,0,361309,58.608
1.8524,0.4936,31.28,0,0,361312,58.611
1.8328,0.4985,31.28,0,0,361315,58.614
1.8133,0.4985,31.28,0,0,361319,58.617
1.784,0.4985,31.28,0,0,361322,58.62
1.7498,0.4936,31.33,0,0,361325,58.623
1.7155,0.5034,31.28,0,0,361328,58.626
1.6862,0.4839,31.28,0,0,361331,58.629
1.6422,0.4985,31.25,0,0,361335,58.632
1.6031,0.4936,31.28,0,0,361338,58.635
1.564,0.4985,31.28,0,0,361341,58.638
1.5347,0.4936,31.3,0,0,361345,58.641
1.5005,0.4985,31.3,0,0,361348,58.644
1.4712,0.4985,31.28,0,0,361352,58.647
1.4565,0.4839,31.3,0,0,361355,58.65
1.4223,0.4985,31.3,0,0,361358,58.653
1.4027,0.4936,31.28,0,0,361361,58.656
1.4076,0.4985,31.28,0,0,361364,58.659
1.3783,0.4985,31.3,0,0,361368,58.662
1.3734,0.4936,31.3,0,0,361371,58.665
1.3734,0.5279,31.28,0,0,361374,58.668
1.3783,0.4985,31.3,0,0,361377,58.671
1.3832,0.4985,31.3,0,0,361380,58.674
1.3881,0.5376,31.28,0,0,361384,58.677
1.4027,0.4936,31.28,0,0,361388,58.68
1.4076,0.4985,31.3,0,0,361391,58.683
1.4174,0.4936,31.3,0,0,361394,58.686
1.4321,0.523,31.28,0,0,361397,58.689
1.4467,0.4936,31.28,0,0,361401,58.692
1.4516,0.4985,31.28,0,0,361404,58.695
1.4663,0.5181,31.28,0,0,361407,58.698
1.4761,0.4985,31.3,0,0,361410,58.701
1.4907,0.4985,31.3,0,0,361413,58.704
1.5054,0.4936,31.3,0,0,361417,58.707
1.5103,0.5034,31.3,0,0,361420,58.71
1.5152,0.4936,31.28,0,0,361423,58.713
1.5249,0.4985,31.09,0,0,361426,58.716
1.5298,0.4985,31.33,0,0,361430,58.719
1.5494,0.5034,31.28,0,0,361434,58.722
1.5347,0.4985,31.3,0,0,361437,58.725
1.5396,0.4985,31.3,0,0,361440,58.728
1.5445,0.4985,31.28,0,0,361443,58.731
1.5738,0.4936,31.28,0,0,361446,58.734
1.5543,0.4985,31.28,0,0,361450,58.737
1.5543,0.4985,31.28,0,0,361453,58.74
1.5543,0.4985,31.28,0,0,361456,58.743
1.5591,0.4985,31.33,0,0,361459,58.746
